56.38,48.52,94.12,1,US.TX->US.NY->US.MO->US.CA->US.FL,25
87.80,10.62,95.72,2,US.TX->US.FL->US.NY->US.MO->US.CA,25
90.54,6.62,94.75,3,US.CA->US.TX->US.NY->US.MO->US.FL,25
89.71,7.49,95.26,4,US.NY->US.MO->US.CA->US.TX->US.FL,25
91.68,5.05,94.69,5,US.CA->US.FL->US.NY->US.TX->US.MO,25
