stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,95.31,95.31,95.03,1.0
1.0,0.0,92.42,92.42,91.87,1.0
1.0,1.0,95.46,95.46,95.19,1.0
2.0,0.0,90.07,90.07,88.89,1.0
2.0,1.0,86.51,86.51,84.34,1.0
2.0,2.0,93.45,93.45,93.1,1.0
3.0,0.0,92.02,92.02,91.23,1.0
3.0,1.0,90.37,90.37,89.28,1.0
3.0,2.0,92.19,92.19,91.82,1.0
3.0,3.0,94.34,94.34,93.99,1.0
4.0,0.0,92.9,92.9,92.38,1.0
4.0,1.0,92.99,92.99,92.43,1.0
4.0,2.0,89.8,89.8,89.43,1.0
4.0,3.0,89.94,89.94,89.46,1.0
4.0,4.0,91.3,91.3,90.66,1.0
