stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,94.37,94.37,94.12,1.0
1.0,0.0,92.5,92.5,91.81,1.0
1.0,1.0,96.22,96.22,95.99,1.0
2.0,0.0,83.89,83.89,80.81,1.0
2.0,1.0,85.04,85.04,82.8,1.0
2.0,2.0,94.08,94.08,93.75,1.0
3.0,0.0,89.97,89.97,88.8,1.0
3.0,1.0,88.85,88.85,87.43,1.0
3.0,2.0,89.11,89.11,88.45,1.0
3.0,3.0,96.14,96.14,95.92,1.0
4.0,0.0,82.44,82.44,82.17,1.0
4.0,1.0,80.13,80.13,79.96,1.0
4.0,2.0,81.09,81.09,80.84,1.0
4.0,3.0,83.85,83.85,83.52,1.0
4.0,4.0,95.16,95.16,94.87,1.0
