stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,95.31,95.31,95.03,1.0
1.0,0.0,92.57,92.57,91.93,1.0
1.0,1.0,96.09,96.09,95.86,1.0
2.0,0.0,87.61,87.61,86.09,1.0
2.0,1.0,86.72,86.72,84.9,1.0
2.0,2.0,88.36,88.36,87.39,1.0
3.0,0.0,88.62,88.62,87.85,1.0
3.0,1.0,85.4,85.4,84.56,1.0
3.0,2.0,87.07,87.07,86.44,1.0
3.0,3.0,95.65,95.65,95.4,1.0
4.0,0.0,52.48,52.48,51.21,1.0
4.0,1.0,46.03,46.03,41.97,1.0
4.0,2.0,43.69,43.69,39.61,1.0
4.0,3.0,44.51,44.51,39.61,1.0
4.0,4.0,95.2,95.2,94.9,1.0
