stage,task,accuracy,micro-f1,macro-f1,seed
0.0,0.0,96.09,96.09,95.83,2.0
1.0,0.0,90.85,90.85,90.02,2.0
1.0,1.0,95.2,95.2,94.93,2.0
2.0,0.0,93.09,93.09,92.58,2.0
2.0,1.0,91.04,91.04,90.41,2.0
2.0,2.0,95.88,95.88,95.59,2.0
3.0,0.0,92.11,92.11,91.42,2.0
3.0,1.0,89.65,89.65,88.86,2.0
3.0,2.0,80.68,80.68,76.04,2.0
3.0,3.0,95.15,95.15,94.86,2.0
4.0,0.0,87.43,87.43,86.37,2.0
4.0,1.0,84.27,84.27,83.82,2.0
4.0,2.0,86.51,86.51,85.28,2.0
4.0,3.0,84.5,84.5,83.83,2.0
4.0,4.0,96.3,96.3,96.1,2.0
